analytical_customer_id,is_gold,amt_total,afford_amt_total,order_count
mN6EnrMeuzSmewc4MEmaFeOg,False,517.001,95.99788000000001,3
mNBgr9MiveTQiaaZMvhXGMtw,False,108.3886,57.67572,1
mNKlvbLaSMQma8AwL8q49pqA,False,681.0,96.0,4
mNw0V7Kma1R6moShKjwx_Dpw,False,521.29,247.0,5
mPE6ZHW-tcTX-_ILWNtss2bg,False,105.0,0.0,1
mPV__X3K0fTQKgdH38taN9Sw,False,180.0,70.0,1
mQ6dP112SqQr2hq71wReIGTw,False,5166.918,291.376,51
mQS775JKb_SkKq35JtkzKlKA,False,666.05,184.25,8
mQiqtyYefdSrel5DYuFooLiQ,False,664.51,26.8,12
mQvEYejaRpT1a1JTj-onXyjA,False,5759.298,153.8,50
mQvcAZhOOLQWOEhShpJ4NcoA,False,314.42,65.0,4
mQx---zmy_QwmxlCzSzL5IBw,False,87.0,50.0,1
mR8qqReOBFRnOtM7eaSu7hUw,True,987.867,252.0,6
mRdT8XSa08Qya89bSk0-W6wQ,False,214.0,100.0,2
mSKYXZhKUPTAKMCBhEoK5-ow,False,226.0,0.0,1
mSKijtfyCDS9yKWkfsjNMxcQ,True,232.0,35.0,2
mSzyvJMOOCQmOOHnMv_H5XAg,False,185.71,147.5,1
mTQGIZWCNCSzCxchWytUc8Vg,False,444.0,324.0,10
mTpO8kR-lVTP-i77RgztQZkw,False,403.0,0.0,3
mURwFR5aYhQZa7Fz5Tsm3MJQ,False,364.48,15.0,5
mUfRnkTex2R5eMlWTLW8bhIw,False,160.0,0.0,1
mUkv149-yER2-i8c9L0h_a_w,False,2332.7,724.55,14
mVs0gEcGvGQIGWBKcHaQBbzA,False,199.22,0.0,1
mVyGfjTqP4SiqCRETKqECs9Q,False,484.12,0.0,6
mVywc-BiiaSMi-jYBUuOtYMg,True,1312.98,70.0,10
mWQnH17qprRZqTOK76j9D1Eg,False,425.44,0.0,3
mWseZ7uqaHQ8qGs-uwOwPmHA,False,76.5,18.5,1
mWtpoAuiY9QkiB_FuaOVolug,False,172.0,70.0,2
mXMPeCfetuQZePwvf65AmI8Q,False,598.0,0.0,3
mXfr4soyz8S4y8O-oQJj3zpA,False,250.5,39.998,2
mXsCw_Yia_T9ihhUYl2_lIgw,False,726.6786,90.0,8
mYgRWfkq3DTzq87CkCEl8BRQ,False,844.15,230.0,4
mYjtxEKW_vQRWkBGKdrcp4OA,False,118.0,98.0,1
mYvXNQjuEaShu_Kkj_1QQ8Nw,False,91.5,0.0,3
mZ0augyuI2RmuAfRya4wecRA,False,195.0,25.0,3
mZRkwghOfIRYOFzAhVSudQHg,False,2185.1258,65.0,22
mZn0RvtO4wTlOeZvtpCXu6bA,False,396.0,50.0,2
mZx4meAyd-QvyA_vAP3tgBcw,False,2181.7,695.58,26
mZxDU5buxoSfusqubPYAhMTQ,False,285.46000000000004,14.998,5
m_CbuLa2sISW2Hweazcoybdw,False,729.5006,208.0,5
m_D4y49GygTFGGVW9EogUlLQ,False,525.51,0.0,2
m_t62GuS6bSHSONDuyRKK9GQ,False,185.0,0.0,1
m_yO2R_aYRQDadj1_yi_NE3A,False,247.0,70.0,1
ma29NioaMnQsaHy7o_3CSDFw,False,155.0,75.0,2
maFCIy2m__RPmRRH2qJZHFsA,False,7561.54,22.52,78
mai-Mk5WtmR3Wm9F5MDIHotQ,False,379.3,195.0,3
manYAHJ6d8RQ6YZXJa6JWcKA,False,427.9,145.0,4
mb3H221GK0THGMUr1-VTh15g,True,740.0,370.0,7
mbjnf2hOslQmOs39h6BuyV3g,False,122.0,70.0,1
mc7-oZ7GgTTdG5rC71MIRxYQ,False,564.0,263.0,5
mcOQ7RpuvvQiu2wgpN2ytzRw,True,12977.17,1092.038,64
mccvHmkGm4TOGApskEnfpZsA,True,8725.14,706.57,53
mck8oFtqCsQIqxq1tIL_PmFw,False,105.0,50.0,1
mcoeyBZ6ejS06BHvZ7K0UJSw,False,107.0,40.0,1
mcomvL4SFERpSyad4wa-_N5Q,False,312.11,230.04,3
md0lT2NW1aQ9Ww6ZNiS91QvQ,False,1522.34,99.42,19
mdDgCApaj1R8aDWXpqM0CDXA,False,764.0,310.0,7
mdW1cTZWieTYWm-BZ_a2QfLQ,False,4027.1028,388.99828,26
mdkLiPumR2RYmvjCuo757DrA,False,245.2,0.0,7
mdvSRzBeH-SpeN-LBhciRTUw,False,265.72,40.0,4
me9yW_72WxQY2cpw7P3DD9oA,False,585.0,35.0,10
meQMWVtyErR6y51Btsx0gZFw,False,353.0,255.0,3
mekenaM6CFTj60EMMyxmyM5Q,False,1738.76,207.2,18
melEPwzS5tR1S1_3zMzDtlQQ,False,120.8,60.0,1
mes1_N8KKTQYKv6987QflWgw,False,595.1600000000001,126.0,5
mfByOPh62rTz61EZhtR1mphQ,False,3900.82,60.0,26
mfFo8aAmp8QfmnJ0AZucQMUA,False,1543.92,257.27,27
mfMF97VajHSFaf-mVOGALDKg,False,129.0,0.0,1
mgFVB9gaBpSbaBr4gzyCRd4A,False,2019.4,177.83,20
mgOo5CqiRXQ7iQlCqJhVQRTw,False,100.0,0.0,1
mggILMpimZShi9LMp5hJ9KgA,False,105.0,0.0,1
mgmgNKx2sqQJ2VixxlRCtKnA,False,2561.999,117.49,9
mi4Zg-NGi2R2G5L7NoO-s8og,False,398.0,0.0,2
miZyXMY6M4RS6HJxYr6j9pSw,False,233.06,0.0,2
mibxzOkaqTQSavvtkIL6YSZA,False,563.0,40.0,3
mik8DgZS9FQqSdouZjF4c8Hw,False,205.0,100.0,2
mivBVg9-bPTL-HyC9B1FdByQ,False,697.75,126.0,10
miy7Li4Wf3QAWau_47QaSSaA,False,535.11,80.0,15
mjKhwZOm4US_mCmkOv0VjA2Q,False,137.01,0.0,1
mjsjKOlO9dQfOqCal_5V1aHg,False,719.1,284.0,7
mk1FMZvy86RWynPuvpr2-Zqg,False,1032.0032,444.5,8
mkH6Yg6CeKQBCbRr6LLFl19A,False,120.0,80.0,1
mkmmXSL6alSD6moFL0MgbLKg,False,58.0,0.0,3
ml6vL2EG63QeGmj2EjzJXaEA,True,1187.5,100.0,7
mm7dPIWaqKRcaVOAWoZcK_ow,False,497.0,2.0,9
mmJv6NOqiFRmqu8wOvu2Ixlw,False,220.0,0.0,1
mmKWvI9W92QfWdZm90Rac2PQ,False,1562.96,80.0,4
mmTziW62xZSy2qam6kHTaCMg,False,187.0,0.0,2
mnuDrNK296Tv2rc0K1t9lJww,False,366.5,83.7,3
moF3ACSWfuSjWC-FS7v37amw,False,843.4100000000001,80.0,5
movSb1Rqf9RyqG7RRk6IsfXQ,False,49.0,51.0,1
mpES9XwyOrRLykuawK5OSvDA,False,952.79,97.0,9
mpcQaeMGx_SCG_yoMsfi73wQ,False,556.0,96.0,14
mpgmyg5SD_TgSGiK5Z_j_uaw,True,1131.48,85.0,13
mpuyc-LCEIQ8CNTcLwrmmkJA,False,130.0,60.0,1
mpyldavSU2QlStAJvAtzXbAg,False,753.0,0.0,7
mqGceKM60dTt69-KMiQdzHaQ,False,1268.51,79.98,9
mqSDjyCyHZTqyLGgCeIzxj8Q,False,3227.25,261.0,34
mqs249zmoWRomLYgz1It329w,False,394.0,0.0,6
mrxRebSKnZRZKxyQSHhVFDSQ,False,120.0,70.0,1
mspc6XD2KFRh2XxVDSFAu9JA,False,217.97,0.0,1
mswa48bKQJTaKKHZbLOygx5w,True,801.0,175.0,6
mtBU4CuymxTZy4ZZuA9Cmv1g,False,3820.4900000000002,184.6,27
mtPt-7xi9tR4iad6xUzuGdZQ,False,802.6800000000001,0.0,5
mtnuTC2OZGSzOegj2OGzoMqw,False,2171.88,27.0,12
muNOy3wigOS0iyeQwi-kPYSQ,False,9157.28,180.618,54
muPRTl1OFTTDOKt11hTHM9Yw,False,857.98,0.0,6
muXPfis61DTi6VcFsgfRTLTw,False,184.0,128.0,2
muZitfdyVCQby-thdutCTP7g,False,279.3,0.0,1
mv9v8BJOonQ6O7zWJ017UP8A,False,561.87,220.0,6
mvCoGCOGOLTJGFdwOcwiVzNw,True,211.0,50.0,2
mvbHbwZiYDT_ixdWZHZHIpFw,False,89.25,50.75,1
mvpcBJLaeUSmajSrLP_40xvQ,False,42.0,0.0,1
mvrB4rLuG9SCuiN2Le0Oc9-g,False,710.6812,140.72,5
mvwMxiI6_CT-6MpvIkMNF0aw,False,121.0,75.0,1
mvx2PIeqFfTTqRVneTIQRQ4g,False,335.1,0.0,6
mvzlHGiiEiRYih58iVHsaYCg,False,195.0,0.0,1
mxa9iSIK4tR8KmKeID_fvVgQ,False,48.0,0.0,1
mxtb5iCOWqRMO8UDC25YWEBg,False,95.0,0.0,1
my5J4ZISPySoSZgRIsQuP7JQ,False,1382.78,333.246,12
myBr5U6a7QRxaTEf6VxA0BZg,False,307.6,130.0,4
myCeH2VeYzRaeN6mVFZZKJww,False,39.9,0.0,1
myKiN_S6jIQw6a6xStCJOUSA,False,113.0,45.99,2
myYGiDc6PIQs6z0WcVrqzktg,False,1477.55,19.33,8
mynvI3HmDsRWm5iqHkjlOEdQ,False,25.0,0.0,1
mytPI86ycmQ3yS9O6UpHezYA,False,185.0,153.0,1
mzEniCu6GXSx6LaYuaXuBdBg,False,3752.1,314.14,22
mzLHvaWOZQSXOdLVWVADynAw,False,1126.55,212.0,13
mz_aQGAamuSFaw9pAGoiESpA,False,130.0,70.0,1
mzsgYIrOP1QjO4kYriTItzOw,True,1587.3,573.72,13
mzsjKH2CcIROC15b2NFZNZRg,True,225.0,75.0,1
n-_x1XAmyCRrmFrcA3O1x0Ng,True,2668.01,264.0,23
n1rW5gcm4fTCmI1WcLB6aoaw,False,620.426,279.47,6
n2Roh7F24EQV2fI-FsMwe94w,False,290.7,0.0,1
n32DNqhWIxTsWIkQh1UjY_4Q,False,2230.7,551.0,25
n3eu_uTCL7SSCHAwT50K1OoQ,False,156.0,70.0,1
n3gc1fJuT0QbuYswJ9JmLeug,False,361.08,213.4,6
n3wk6LLOllSdOJH5Lf32jZIQ,False,258.3,70.0,2
n3z92MciEeTJiIUMcNgDiwsA,False,539.0,0.0,2
n4PxYJv-6xTv-ZfsvmykaRGQ,True,3105.158,87.0,25
n53giHcaWERaaaEZckPIS0lw,False,343.0,80.0,5
n5I5h5c2qpQe2TL8cq2264CA,False,50.0,0.0,1
n5cKmwM6qZQo6BNsM_V3MYsA,False,45.0,0.0,1
n5vO0Hj2MTTS29Q5jDdkn0ig,False,164.0,0.0,1
n6FxB1LSTSTASPaILbIWzm8Q,False,409.26,40.0,1
n6TX_Y9Gb_QvG2RO9LUql5Gg,False,268.0,166.196,3
n6VZDEwiaWRNiFdywYQcxrjQ,False,208.0,0.0,1
n6VaTuF2ZhT52tPuFVz7jj9A,False,682.0,30.0,5
n6qXQ2FC6HRKCi__F_ItkjHw,False,84.33,24.57,2
n7Flojj6wIRm6DjsjFU5sElQ,False,1066.96,0.0,10
n7GmFIY26gR02yzeYeiWFQ-A,False,1002.5,390.428,8
n7cjs4PSIvSCSlW1PkpjB5bg,False,9935.0,445.5,31
n7q6CbtudMQPujqAtMWMoj1A,False,335.49,55.0,1
n7r_37iehCTmeZZGi2yKNitg,False,820.0,201.0,6
n7s6cKdaycTXaob7d3b8e9VQ,False,85.98,0.0,1
n8G357BS8dQLSMluBZfCpcLw,False,1780.11,222.29,21
n8Zddnwiy8Q7iMrzwl8d5D8w,False,95.0,40.0,1
n8fDrSJuC1SfupZnJa1GLRSQ,False,597.0,123.0,6
n8ltFgua-uQkaODwucWfcCWQ,False,121.48,60.0,1
n8n7ikSeZdRBeK-VSfKmLRYQ,True,110.0,35.0,1
n9ORh4iuIORPuqtMiP0Ti08w,True,3773.51,253.75,15
n9_tRJwOK8QCOFezwjc3i17g,False,225.0,6.0,9
n9gfBEy6UxTf62WWyZEadFWQ,False,481.7048,51.6,7
n9k2VH4mNAQomPo64u83wKRA,False,2715.5,53.0,17
nB-g3qgSCzQcSbkQgNlOh36g,False,185.0,0.0,1
nB2_VonK-tQtKNC1n3i-h4NA,True,875.6800000000001,393.58,7
nB9hkud2r6QE2IC0dGUAFlqQ,False,84.99,19.996,1
nBe0z27u6YTuuCxE7sb_-Krw,False,377.51,92.0,5
nC01FR6O-ST-Oz0D64g-HijQ,False,608.05,100.45,10
nCLjCdBKA_TLKCuvBgEKZzJg,False,791.0,309.996,6
nE3e-p7K5oQ5K8hj7f_Ft2tA,False,2362.57,79.6,20
nE4rdnO6UDSR6-b6OavbbWvw,False,154.03,0.0,1
nFMK3pe2evRS2jMieQme8UbQ,False,428.94,156.998,2
nFWBJ0DqIzQXqycPDicaxUxw,False,80.0,0.0,1
nFZdRqFWhaToWh2IFVzzjcIQ,False,120.0,70.0,1
nG7Djw6KPAQwKnhR6hANHnjA,True,269.44,68.0,2
nHEpOgSeN2SWey8-SwiEOulw,False,451.0,40.0,3
nHJ5Yb2yaPSUygAZ2lRN4BJQ,False,112.7,113.58,1
nHS2snp6XXRA6_23plYxxfmQ,False,7401.8564,509.15999999999997,27
nHU6BhKOj-RnOh5kKEjNegmA,False,29.5,0.0,1
nHUj6bmC_3TQCrUpmpvfQGQQ,True,1087.9,101.0,4
nHwNIybW6NSjW-CBbFkd5qzA,False,164.0,0.0,1
nIKcF9s2v2TG27E9sXUiqpdA,False,99.5,0.0,4
nIKokUEGCtQAGJbiEpel4IMQ,False,55.86,19.0,1
nIjoyJ3-GiSk-bHW3ipiY7PA,False,1153.02,329.0,12
nJPrENK20ORJ2OBHKOD_pdgA,False,777.0472,0.0,6
nKACeH0eUcSTeZGO05vGUwUw,False,580.95,270.0,6
nKE_fwuSGxT5SQhbuu6Z9bpw,False,795.4300000000001,319.8,9
nKVjm1NSHuRvSCN6NWe7jLzA,False,170.0,12.9,3
nKrXgyUSLkTyS-lUUEGVPP1A,False,1057.24,152.4,4
nL3X9iPOzBT0O9osPav2K2Vg,False,88.49000000000001,0.0,2
nL5MbTHyp8RryAI6HVMxi8lw,False,1474.12,61.6,5
nLdmLNkC9_TmCq8Rk7ob5DcA,False,20.0,0.0,1
nLe3sC6O2_S1O0or6QAUdfRg,False,85.0,65.0,1
nM9k7byq6iQpq_-7yyzYHtsA,False,345.0,30.0,1
nMQnux6udBTWuX036Hzc_xxg,False,2655.6994,3.0,12
nMTIOwm-FgTm-Fr8mxdkPRRA,False,140.0,70.0,1
nMUpGt1uIlT_u8yX138AkuMw,False,169.99,0.0,1
nMqg5uFOAbTwOwA_FT8zpRsg,False,205.0,115.0,2
nN845PdaidRTa2FTduBEq1pg,False,300.0,80.0,4
nNQtMlgaV3Rna-9-g-v7AvMA,False,638.46,0.0,4
nNlitaZKxdSnKhcnZIaEKLdw,False,110.0,75.0,1
nNplzehWj6RFWVvphrwDyacQ,False,188.0,0.0,2
nNuTLac6nIQB69nvcQZf-06w,False,2267.5974,389.49348,16
nOtzlkTCRLQzCG1RToqGzPug,False,156.7,101.0,1
nPA0MrN-MxR8-FatNbc3YKSw,False,181.0,0.0,2
nPbsFGwGRRRmGEgywrscHrkQ,False,415.0,80.0,3
nPn9NXvyEgQcyMWovyLA24uw,False,1625.98,98.0,26
nQ7Cc5lSgsReS7dzlHK7weWw,False,197.41000000000003,68.52,3
nQm1jnUSW2Q5SDJIU2r1TcxA,False,298.0,0.0,1
nQnovTI2wQT-2wDdIzUqJ5fQ,True,833.0,282.798,9
nQuXY2p6EKT-6Smip6otwX7w,False,169.1174,83.04,3
nR9Vb_hyNhTVyO6yhTh3SUAw,False,180.2,80.0,2
nRM6iOqiz6Tqi9BFq1M_Ktqw,False,198.49,50.01,3
nRsuZS4SJ7QRShuN4RqxE29Q,False,4238.63,22.8,24
nSsuKyxCpRRVCS68xwfu8EwA,False,105.0,40.0,1
nT0F-yU-suQa-ontUkNB02ng,False,1014.0,420.0,8
nT3B8vHeAoRPej32HBRAXR1Q,False,144.79999999999998,100.0,2
nT6DKsMaMbR_abHHM0tTLnTA,False,18072.7,665.0,66
nT8JSETmETTRmUe9TTZPKlBg,False,381.0,0.0,1
nTAAcaFqT9RLqAUZFT3zl21Q,False,440.0,0.0,3
nTI7X4meQ2RLeQ9fm5HyGq9g,False,166.0042,0.0,2
nTJ5mGhWjfTTW9Guhtg1dGPQ,False,353.4,40.0,1
nTM_jIU6zCRA6owvUYQtpcLA,False,155.7,6.3,3
nTNZjV7qzJSAqauX7Z4pHlkA,False,2019.48,283.896,18
nTYePF8-g8Ra-Z2x84PRruVA,False,263.0,0.0,1
nTeHnRTeGgReeywnTGqQ5dWw,False,135.0,0.0,2
nU0afe82hzTu2mhc8dM6kXKw,False,5245.09,72.2,23
nVfeoj-2jxTz2r_Q-upzBjIA,True,3424.47,198.03,33
nVfsFGwOrdR4OsWrwZ_6sUJQ,False,1336.95,0.0,10
nWQoDsYqxUQ8qF-fYPOK02_w,True,951.0,468.0,9
nXDgfHsKGlT5KKgZs_n1F0sw,True,746.22,59.06,4
nXhO5d9mV_TymB829vs0f0Sg,False,118.0,0.0,1
nXl3HT-mI4QPmHLV-XheqUsQ,False,732.54,197.46,6
nXpLRaLWmeQxWRycLiZMNZBQ,False,4948.75,102.64,30
nY725tyuBKSEucIVyaiuGzGQ,False,878.0016,48.598,10
nYNIpfmu5CSmusc-mbhDY5BA,True,5958.36,183.53,25
nYc__7Q-VDQt-vLPQIelYBnQ,False,205.2,0.0,1
nYeYOUsOXCRHOZ4msA8cpnBA,False,1325.24,270.0,9
nZBHsIUOqaQgOw-nUxjKwFMw,False,35.0,35.0,1
nZCTLe8CLXRNCZ_E8XED2kFA,False,611.46,101.5,14
nZI8_4iWg9TBWGmIi4iEoB0A,False,1242.0592,400.89984,4
nZW_Y58-2PQA-I_C8lboU4fg,False,241.55,0.0,2
nZ_ljm_qVfSzqb9E__XNeVIw,False,184.98000000000002,80.0,2
nZxIbNC-ocRg--f5CbwErGOw,False,643.9936,50.0,3
n_Kee5nuzJS9usU9nA6E1wNg,False,215.902,117.5,1
n_T2arWGk2QsGqH5WSQYhg5Q,False,318.56,135.8,2
n_cZ8ki6VcTT6mSZiQMgP_XQ,False,178.5,79.5,1
n_e0WPeyasT5yLePeV8-v-Ug,False,307.79999999999995,0.0,2
n_w_ZD0yEdQGyPhm0F9IWnEg,False,900.41,220.0,11
naIs_-66SCSO6n5R6sqzJQTA,False,48.9972,31.6,1
naJS4HzSQ4Q-SG6JzNDV-hYA,False,126.98,70.0,1
nae7BCcCDKTqCdICcp0dzaGQ,False,233.0,50.0,3
nanKzRuSDkSzS841uQbcdy-w,False,84.36,0.0,1
napLdKXminRhm8g9XYvURjIQ,False,97.0026,0.0,1
nb5cSBC6BgQw6QYPCorMO5rA,False,244.25,120.0,2
ndHvqoiSACQ3SIyVi75FGo4A,False,100.0,0.0,1
nd_E8KVKhRSpKedAVWR9AbNw,False,4402.67,50.0,11
ndhqU2Fi6UQNi_dWFMCd88cQ,False,279.8,80.0,3
nduqIbh2uJS92Yd_hmbTBloA,False,3721.59,0.0,19
ndwEpBtGxTQ4GOAkti1OPoog,False,1579.42,63.0,10
nespZw3Ky9SwKcWz3TBJepFg,False,546.8199999999999,65.0,4
nfA2T-EWMnQXWhaxEYcLfrvA,False,48.0,0.0,1
nfM09bCe6OS_eeeHCdrXF3Mw,False,85.0,30.0,1
nfv9uj6WZuSQWibd6DnwUZZA,False,3844.38,539.5,33
nfw7wSuywkSbyQ7juYX2i7lQ,False,589.8050000000001,48.0,4
ngHfx_9mAxRMmCGy9LQTXHKQ,True,685.3688,111.0,8
ngb-d782rsRi22jj8jnPQ1tw,False,100.4,75.0,1
ngnWJPlqxTSkqPJclrjRm4BA,False,124.0,60.0,1
nh0OloOCBvTzC0lROZfV7DYQ,False,2081.32,122.87,31
nhNrKc1-H_QU-Kif16Q3rilA,False,2350.2200000000003,248.59,8
nhTy2Q-2N0T42e91-MFPVpbA,True,1915.0486,418.448,10
nhqwxrleaCTReAr7l53XN2BA,False,50.0,21.0,1
niaJXV3SdfTwS-513JDD-0Hg,False,1743.27,255.5,13
nj2hVJsyIrTlyKMBsWtzG-VA,False,180.0,130.0,1
nj4aGgdaV7SLanh9dK_zyDQg,False,739.99,21.694,7
njIT85kCHSRpCc7dkyseaI9Q,False,214.45,100.0,2
njaoIQYO_yTJOcvpYzvdQmLw,False,180.0,0.0,1
njmHo8Y2qsQi2qxIYxG7DzYQ,False,519.06,0.0,7
nkT4amMiJCSMiamAM1wiEmTg,True,1831.5810000000001,173.99,18
nkcW8WwKMVTOKXCSw8q9gRwg,False,579.19,345.5,5
nkonSCqaGxRVaCtbqV3bgXgQ,False,117.5,0.0,1
nkubEevSVkSsSpiSvg8Ce79g,False,235.0,0.0,2
nl8ubNHe03SzekvPHmVyWc_Q,False,104.98,40.0,1
nmCx2nHSFSTpSlnjH8O1QPuQ,False,192.0,0.0,1
nmUx9M-GCoQmGEdX-oIPG7tA,False,592.2642000000001,265.0,6
nml5VqzulPTguZLJzHnHpqiQ,False,1232.08,0.0,4
nmqcn6EyavTNyYQiEUskD5lQ,True,18688.3414,779.55,146
nnhZOvJK7uSSKxXHJmEbuOqg,False,1653.9226,569.87788,20
nnkm5rUWvjTEWcB4UBEzYT4g,False,490.0,200.0,4
no7BPkiah_Q6aFLZi2ugR4kQ,False,1284.377,480.82,10
noBq9jHO84RiO3TNH6UYX7ag,False,41.0,0.0,1
noRptWziH3SEi0HNz-pfDnyw,False,522.0,230.0,5
noc9CR4ySqQqyfay4dFgm6Jw,False,153.0,0.0,2
npJj6qTeOoTbejicTV6yPfGw,False,9806.1,2289.3,86
nqRIqy6uYtQEugDq6OisUz2A,True,6226.76,739.744,23
nshdZOjG4JTYGF7GjTMlRWBw,False,390.9,40.0,8
nsv4l1zCb9T-CvDyzzKpkrqw,False,305.20000000000005,93.2,3
nt8wsDF-uVTR-arfFFDOjsVg,False,224.5686,0.0,1
nu7xNuWmzkT2mtREWQ9JKBew,False,23.0,0.0,1
nuAFz8bmCHQCmx-XbjGnbh5Q,False,138.0,136.0,1
num1elv-SqSq-hbBvHPPu1_w,False,6265.5,312.688,68
nvGuHqoGcYSiGTe6oStb9wQQ,False,2963.89,101.21000000000001,20
nvnxQQvGSpQ3GuE_vPfWI9oQ,False,1385.3400000000001,190.0,8
nvo08EEuvZRVubbREee-1p2w,False,2299.09,242.9932,16
nw6E4ZxuHmS1ujcjxKFyVaqQ,False,293.0,0.0,3
nxLBMnZ2NsR-2s83Z60AZ84Q,False,169.0,80.0,2
nyG6AgSCSyRaC_OkSIU_02-Q,False,85.0,0.0,1
nySXIMump4S2mRPuu08K0tnA,False,160.0,50.0,1
nyeomevyeuRRyMS1vzFdTkqw,False,313.0,130.0,3
nyh13KXC_XTiCjYkXPWhgMvg,False,130.7,70.0,2
nylKSVx2_OTJ2vkLx9VJAsPw,False,28.0,0.0,1
nypLZ9mqSnQUq3xim98CEVtQ,False,541.919,0.0,4
nz6rlfUe13QCeU0IUJxnfBSA,False,60.0,0.0,1
nzAqmaU6fCTb6AZiU-xKi-Nw,False,170.0,92.0,1
nzcHLe-K6pR1KzKs-b9IHUsg,False,917.97,119.99,3
nzedKpVySoRLynQ0V0sjjOOQ,False,441.0,50.0,3
nzh8WSm6NnSH6BADmQugH4cg,False,1009.49,108.02,3
o-0LYJhyo3QXyqu2hUNIReQg,False,157.0,50.0,1
o-9patyq0XTsqTkbyMrmDBxw,False,1527.917,70.0,3
o-VavpaKunTnK_ghaQnYGilg,False,464.0008,80.0,5
o-bVMX92mBS92YMx95FTFKQA,False,598.9,167.0,9
o-hYWDAe5JQ1edLFAX4SwF_A,False,1770.54,22.694,10
o-wZx846FVSA6iXf4yBdHRSg,False,192.49,0.0,1
o0WXrCe-G3QR-wRXeXgBVPhg,False,82.0,0.0,1
o0ZGdfOiUbTaifpkOqsQy3eA,False,216.0,162.0,2
o0emqSEKYwTaKKyJEU-xPBPQ,False,596.0,170.0,5
o0l0sBQy4ETHySkaQXuZyMuw,False,1244.35,0.0,5
o1lHwiM-TvTs-rTEMvN2VQBA,False,82.0,50.0,1
o2Nn-RUmWATtm1GmUkhkMJEQ,True,1373.5,183.498,13
o2Q8Sv8uA_Sluil98uQ5OyTg,False,605.25,0.0,5
o2z8C3k6BoRm6W5Bk_ZPZLdQ,False,1029.31,2.56,17
o32DcZw6RBT16Mw6wi4mosuw,True,170.0,50.0,1
o39FE_teVmSIe1lGt_SmvE-w,False,70.0,0.0,1
o3Q0nTC-dXRQ-bXHC8hGLeOQ,False,486.75,62.2,6
o3cILvHu47Qxu7uMHXu384_g,False,298.0,0.0,2
o4LQ37muVRQHur0pmi-j1EEw,False,82.0,0.0,1
o4UfY8JS1dSiSkG7JdSovf8g,False,578.8643999999999,277.69,3
o4bYJDyCIOQmC7LayqWn1vkw,False,316.0,0.0,9
o5XHtW_6IVRU6IY7_pdYFE_g,False,100.0,50.0,1
o5cpgPqybaS4yd06qyNcvzZw,False,588.0,0.0,9
o68QahBGrKRgGXtrBspgaYgw,False,301.0,62.0,3
o6L5JCMCbTQ1Cq1AMqMOFpBA,True,906.2,271.7,11
o6ylzwICs5RkCHZ4IkGEvVrA,False,78.66,0.0,1
o78fufdWoxQOWZTodahMkrPw,False,762.5,30.798000000000002,24
o7BOz_hu33RNud7Jh_ccwirA,False,182.5,126.0,2
o7HBmKeaBZQsaxXueXYfTjTg,False,190.0,0.0,3
o7LpvLL-P6R_-7PQL6GP2W1A,False,614.8,384.0,6
o8MKPL-m8ERbm3UJ-VJ-eT0w,False,1010.0,0.0,4
o8OM1Ywq6TT5qrquwkkxCpgg,False,3910.0172000000002,148.20087999999998,12
o8xurv4WysQuWXbJ4wSTq-EQ,False,340.0,150.0,3
o8ySdbGet6QAeBgsGkY3C04A,False,536.0,209.0,5
o97oDs5Cl4TTCJga5ASvFDpQ,False,817.3299999999999,5.2,6
o98z2Hyu-QS4uPLUy1ZFfIVg,False,101.30000000000001,0.0,2
o9C8K0uyyZQwyKCxuxGI1qsQ,False,745.0,340.0,7
o9GpY_2uGxQJuq212qxGy7gA,False,899.9,81.0,13
o9PNvMg6ekQo6Gfggo_YQJOw,False,110.0,0.0,1
o9V1oP6WbFTCW5Xi6j1UguDg,False,40.0,0.0,1
o9VmLbsO_QSBOzmRs-FQGTyQ,False,165.5,34.5,1
o9k-E_vqEBQMqlh6vLkOfhhA,False,495.70000000000005,40.0,3
o9r5Edz-UhS3-3R2zlFPhccQ,False,406.0,40.0,2
o9tGW_TOL_ShOf_4Tm0QdvJQ,False,98.0,0.0,1
oAdKc7kqtNRFq4UikwV6QEew,False,3532.8388,640.8199999999999,32
oBJzbEie17S9ewJliUqNRLyA,False,628.3,292.0,6
oBN4hvqiMMRgiYttqpzbwuAw,True,5704.76,455.396,35
oBsm6yAK1lTHKzPpAKJo0vsg,False,205.45,90.0,2
oCRrezgO2lQiO8HzgZYT-MPQ,True,7478.36,331.0,26
oCVQdBdaOqT8au5fd8c6mp9w,False,1532.23,36.798,10
oDvJw9zuWBRWuY3EzeJUJEnQ,False,126.3,0.0,2
oE5SLR06AJRe6fsl01b-EXyQ,False,495.0,0.0,2
oEVHCg8KrXR3KjV88peQNffw,False,200.99,0.0,1
oFE-VPkKFWS4KpWfkVWWzvAQ,False,420.0,5.0,1
oFPQ5RkqcxSpq9dJk9pII5Sg,False,384.0,96.0,1
oFRppmpeiuRweDcipNMg4UvA,False,130.0,0.0,1
oFZN5FEe_iQOeHxcEqZRH55A,False,714.84,144.56,5
oFenLirixfR_iJj2rgQXaqxw,False,265.51,77.5,2
oGH69IxijVRfirbax-Jvs2MA,False,101.0,65.0,1
oG_KX0iuWQQXuIJKiJ5JAliw,False,113.84,66.766,1
oHlURBZauyQ_aNE1Z-Ua_bMQ,True,510.07,50.0,4
